	COPD-002	COPD-003	COPD-004	COPD-005	COPD-006	COPD-112	COPD-007	COPD-008	COPD-009	COPD-010	COPD-011	COPD-001	COPD-012	COPD-013	COPD-014	COPD-016	COPD-017	COPD-018	COPD-019	COPD-020	COPD-021	COPD-022	COPD-023	COPD-024	COPD-026	COPD-027	COPD-028	COPD-029	COPD-030	COPD-031	COPD-032	COPD-033	COPD-034	COPD-035	COPD-036	COPD-037	COPD-038	COPD-039	COPD-040	COPD-041	COPD-042	COPD-043	COPD-044	COPD-045	COPD-046	COPD-047	COPD-048	COPD-050	COPD-051	COPD-053	COPD-054	COPD-055	COPD-056	COPD-057	COPD-058	COPD-059	COPD-060	COPD-061	COPD-062	COPD-063	COPD-064	COPD-065	COPD-066	COPD-067	COPD-068	COPD-069	COPD-070	COPD-071	COPD-072	COPD-073	COPD-074	COPD-075	COPD-076	COPD-077	COPD-078	COPD-079	COPD-080	COPD-081	COPD-084	COPD-085	COPD-087	COPD-088	COPD-089	COPD-091	COPD-092	COPD-094	COPD-095	COPD-096	COPD-097	COPD-098	COPD-099	COPD-100	COPD-101	COPD-102	COPD-103	COPD-104	COPD-105	COPD-106	COPD-107	COPD-109	COPD-110	COPD-111
COPD-055	0.6444474448340529	0.7353811952463692	0.5844412618807279	0.8065809204138735	0.8568204663074637	0.6369295962954854	0.6051786083884942	0.6037440885648797	0.4482427898186466	0.7800001622034897	0.6974571222295499	0.550257486512678	0.7196818257056496	0.7458419997760666	0.5110778059979634	0.6664829990370436	0.8372826654754372	0.5633602266362793	0.7682019994801664	0.572033759525255	0.49956685482158564	0.7515323168583244	0.5404975080831748	0.6170772525785582	0.5838996912385116	0.707187991505447	0.7743065980240653	0.7702786054989633	0.8081776064117604	0.6850294613702052	0.6865579958986803	0.5404607148226104	0.6814992595156079	0.5667011871733293	0.7134554841151911	0.45842583417305444	0.5932874211542924	0.7316364417258496	0.49949773688792404	0.7381818890446827	0.7244745562344213	0.44452944033046876	0.8676193542293508	0.8749817309958662	0.71877357411202	0.6862311807026673	0.7815202159852264	0.6597060331313217	0.5130675269816427	0.3654761873610027	0.6266924180872507	0.0	0.8456623388838894	0.8423417965982948	0.7330076107823795	0.5889182225898785	0.7689179309492601	0.5898215592680577	0.7617391981668896	0.5552051820820867	0.6254067866391291	0.6703291682783352	0.6998294284650898	0.5552444562469602	0.5021115813702387	0.7158767738020824	0.6413778283767781	0.7248957961034818	0.6783443069968125	0.6719050949962346	0.75429744176526	0.6949845476256913	0.5492462417044913	0.7378054527126463	0.5683293243421379	0.6848019114589169	0.5440433862107633	0.7091947199346345	0.5014307613320785	0.7525747468251658	0.6019089416026504	0.8105512049948193	0.7837338406211543	0.8718443654809273	0.6808531984536915	0.7169924836638915	0.5936744499495549	0.7875506622466957	0.7682637149222421	0.6651106631964581	0.7454094112815765	0.8574623939792809	0.5980881074424633	0.6231556470636305	0.7887967934915708	0.7832867984109954	0.611802802993868	0.7167776048140667	0.737138503470625	0.7727869557397081	0.7423486609205828	0.7583826066710714
COPD-056	0.9127291211678366	0.9278128557360227	0.8421574088178104	0.9307102235451379	0.7468644867951513	0.7832854346524744	0.9136142388951694	0.7513303176365039	0.8281996398724406	0.8655867310805102	0.7804882363006317	0.7947938466849703	0.7907928777131057	0.3180966729509585	0.8514193417589376	0.8837580697229797	0.9475048431121332	0.876403551389454	0.8934121559693725	0.8660624725874609	0.7851221361695973	0.7735982154208295	0.8835969062853694	0.8621844241586993	0.8678398233632577	0.9221999758461963	0.9041111400507036	0.9376523838471543	0.9243774707650929	0.8402858370674087	0.9141840311908123	0.7850740869742726	0.7919462683741658	0.8605893353833847	0.8772071360577129	0.8331391617771611	0.8983448776901978	0.9238104880173775	0.8439917912026976	0.936256836860367	0.9079801141752576	0.8161596989602059	0.6236332059740972	0.6410901596089722	0.890057618076897	0.8995286555246296	0.23973247646175674	0.8988181865669911	0.8538600052078086	0.8585499685947476	0.9110845144486667	0.8456623388838894	0.0	0.7883452165658659	0.9185619584535609	0.9080632970083169	0.9031925586419806	0.810067022298159	0.9194032522356229	0.8428601685671293	0.8641195838723748	0.5563266098504448	0.923075584000115	0.8030997840062432	0.8701680424315736	0.7091916624619049	0.8694904774165793	0.9203094544567461	0.8051114864364323	0.9141876106465072	0.7180391431655223	0.8989700668709146	0.8673636814096417	0.9243393635667129	0.62658505837086	0.8440044811534326	0.8946310265691336	0.8908930076261505	0.8765468089032985	0.9177964259864769	0.9134531027086351	0.9234376621174568	0.7180684299291744	0.6209468430259542	0.8845364744903481	0.9261516349511227	0.8920380265332971	0.5387059674734417	0.905296749064801	0.9049813195225938	0.8005200043721324	0.9460962190941818	0.8833711202272154	0.8779564804095157	0.9274517723169426	0.9309715704167616	0.8551782055996059	0.850412949774104	0.9211638494082375	0.9272199140020533	0.9158937209219941	0.9323664680364055
COPD-057	0.6989956030201606	0.7507309739610238	0.6960074210790188	0.8101761365775381	0.39130485737467485	0.5709419483200063	0.7222389103338281	0.6020630112439218	0.8370871533208709	0.5542809339511716	0.5502128588641019	0.8608183232289184	0.5219898977470938	0.695251149223683	0.8187937782555127	0.6034765418750232	0.7714954736228357	0.709339949659595	0.7807983002985763	0.7012391056369586	0.8657618949668716	0.5053125066511238	0.7147533111729881	0.6997164541911373	0.6117243396048252	0.7149607256847547	0.7443427759605232	0.7632986270081086	0.817650578636382	0.7372011028136193	0.7262825814498567	0.7582450367710156	0.5235004208322234	0.8409614546879779	0.7273236369718264	0.8541420802679704	0.7451466694525907	0.7293958336898196	0.8414256830000012	0.8157845626361749	0.6699336198750131	0.8827554678864773	0.6624214315040085	0.6339722512377364	0.8040906696061609	0.6137880795000165	0.7300518493275318	0.7072554517864956	0.7880456174880712	0.8633410725389761	0.7929844722051489	0.8423417965982948	0.7883452165658659	0.0	0.6812350325640406	0.7279463164928694	0.7050339098001334	0.7429240872578917	0.8290756759957802	0.8305259217736947	0.8610448469876466	0.8475991695639347	0.7179424082835432	0.8697181341856856	0.7556189420473209	0.6991588890567317	0.7183002400441345	0.7355895192670343	0.512734755750636	0.7586935921938336	0.7561629499389833	0.6508391584499562	0.8330113423562491	0.7008435359079176	0.8474291845439411	0.5170450654392927	0.7409728595083283	0.7598455738311796	0.7518479111525757	0.7210242078830074	0.7444914637563447	0.7100719571180177	0.45652896881677074	0.668241412269663	0.7127137367933055	0.7340844660715287	0.7656587141731307	0.6734941504440591	0.8305417839317444	0.7630194181573716	0.7463435729251879	0.7431374661917779	0.7062762744805664	0.792684249911202	0.7376674608686618	0.8142620048238401	0.730183493839577	0.4956789744999919	0.8118706392335405	0.7537950748181508	0.7910300496574942	0.7751679434700995
COPD-058	0.4635127427871261	0.5422944725350292	0.7427237482401967	0.7521306133361227	0.7301193710502429	0.7463083788452675	0.509023477565688	0.799750901020925	0.7427330015153972	0.5389951682503998	0.7899401449320187	0.8355394837581189	0.6638192343403447	0.8569723323746542	0.7257086555204298	0.5457185213518014	0.6235390809035589	0.6362115138354356	0.640289430402399	0.6693937174726787	0.8174591795889987	0.6781979670005294	0.642265818964019	0.6845328289243996	0.6317976012700427	0.4399947974344041	0.5914254910698645	0.5764415520026506	0.6508103312707012	0.7156754813587961	0.5302739964317813	0.8365458209246658	0.729958140825882	0.7189963621216015	0.5253649369884369	0.7982772687564891	0.5868800276363488	0.5971979220228119	0.7558618864299508	0.7121538529514064	0.5104123604005649	0.8107249245511784	0.9356822735537323	0.9328533864700921	0.7059951288700921	0.486962172620086	0.8647161867248168	0.5156126915443279	0.6433195870013105	0.7486708701161218	0.6598089056823607	0.7330076107823795	0.9185619584535609	0.6812350325640406	0.0	0.5205443408581925	0.5590924709216193	0.7969212604962843	0.711481815850561	0.7963355154255038	0.7568495515502139	0.8502575958145578	0.5063794827007929	0.8099827950791241	0.67377445222731	0.6511081406679741	0.710570471703733	0.516731875181903	0.7293049804860834	0.583584917984228	0.8295480958483931	0.5716637458426125	0.7035871385978932	0.509721136838386	0.8131377530308734	0.6130356119848833	0.575007066685102	0.5866570389599516	0.6249364577087125	0.5595200424719505	0.53838638475489	0.6265915143585274	0.8232033466521539	0.9374566816009401	0.6115715224521893	0.5165523491402083	0.6195418933948283	0.6949082440910409	0.7147324553230225	0.6427327969397848	0.8823218162164869	0.7130571239754347	0.5918768488878418	0.6693600814703634	0.5702855381634844	0.7073457556105641	0.6871153969798384	0.5339089345527894	0.6220016546816636	0.5810120352319245	0.6168866322411891	0.6070302611322259
COPD-059	0.4217061852458882	0.5257711877040367	0.5839476521378533	0.6408289694009882	0.7432930467232702	0.7090757424845949	0.29622262616000405	0.6939119808962603	0.6403363570559824	0.5894549130739029	0.7654806136252766	0.7380239959148928	0.7316660478656253	0.8426080980275278	0.6036945384919336	0.4458942679141725	0.6219462623872649	0.468875736632937	0.6266505725872218	0.6207495787185201	0.6947442466845164	0.6077444042263411	0.45477615390237125	0.7029498762550427	0.5574952341784396	0.3958063635258897	0.6273196000760997	0.6012384988821561	0.6134755118120553	0.6091380455067974	0.5550976911114233	0.7842504711676599	0.6236667200885286	0.6936723242023102	0.4755860315579697	0.6836807707697774	0.43543063201330867	0.4789247189012693	0.5648760351457452	0.6089464384899224	0.51156854191076	0.6713159668441502	0.9234286266629513	0.9246114642169482	0.7497800545005294	0.4671774617896692	0.860415780895716	0.5915493707776184	0.5553386805575924	0.5277505525861804	0.4706484688883936	0.5889182225898785	0.9080632970083169	0.7279463164928694	0.5205443408581925	0.0	0.5136956398630265	0.7504156797753772	0.5889459333183723	0.6412851127525075	0.6739799736911619	0.7820927645207486	0.45209032403894217	0.6546011202141271	0.5463588419666076	0.5312590662844915	0.588543802242972	0.436618181587956	0.6761708367131829	0.4940538009359391	0.8501487739643036	0.4867671819029644	0.644188636667908	0.4948931100939267	0.7178370330695903	0.5481551221415469	0.42942927912581186	0.486008424142338	0.49620446752168973	0.48666759503330226	0.3632538944500751	0.6905880908206323	0.8218926660882858	0.9247512488561532	0.6615772301616261	0.47437604994117333	0.34906607606530166	0.5835024462697336	0.5902564210754234	0.47056816019124037	0.8099240227931813	0.6993220995199462	0.47291421012174806	0.678970859407987	0.5707959587184708	0.6456804771347758	0.6494888964641574	0.559347202270781	0.4809565865069197	0.578778271531662	0.539082038580016	0.5014668665000291
COPD-060	0.4994369093701191	0.564684932364298	0.6949547000361357	0.7038075857124464	0.7057642497576714	0.6758916158159678	0.5099856473247382	0.7594222112190501	0.7840194262849688	0.5619708676871652	0.7943823211794359	0.8795494940969437	0.6790892623874923	0.8366559446546674	0.6436344332922971	0.5851952961862127	0.6755340181522048	0.6566024452479172	0.6983927794792361	0.6839339100177603	0.808792800781298	0.6741304065269244	0.6237069112216084	0.7919530043761912	0.6632977670557468	0.4828596887066266	0.6940899793470601	0.6203511546770983	0.6545717345218551	0.6176627963617218	0.5703097915996085	0.8435232117988447	0.6307132344113252	0.7399865816370197	0.45012840363884193	0.835518676331436	0.5257110105619555	0.6575132615424308	0.6416831627964619	0.676350519418168	0.49900941723054726	0.833517695413001	0.9186700154377994	0.9199377790952423	0.706653583442792	0.4981111121402192	0.8738196625573129	0.6215153263041379	0.6315941977382697	0.7425895626590413	0.682505051787134	0.7689179309492601	0.9031925586419806	0.7050339098001334	0.5590924709216193	0.5136956398630265	0.0	0.8047523233679879	0.6622504354785753	0.7027733671760749	0.6674627220484092	0.8860078374935191	0.4897041162316684	0.7496826708640277	0.5897697575438544	0.6517807340913067	0.6130871730240429	0.5622374533609447	0.7339680055179193	0.5857395797973179	0.8681472199543807	0.5493776790182094	0.6960505181076567	0.5583447385189202	0.8583251879499276	0.6145732379172076	0.5527014190032284	0.6366685729914523	0.5736545070077529	0.5117195492740406	0.5389258110816301	0.6372291068427954	0.7685043015476383	0.917777896667235	0.6416412402115913	0.5422882906311002	0.6118787838988735	0.67442691508765	0.5449324176045969	0.5148776117927968	0.8240374328490645	0.7589171796914759	0.5225630512768701	0.6803685441754824	0.6010264257909507	0.7139925545717257	0.5954496863172283	0.5107974769991076	0.5941916056634998	0.5251272231694978	0.643805039873739	0.6707027742097702
COPD-061	0.754834666325943	0.8269761124607059	0.5440044731894943	0.8065525208623714	0.7264083798741036	0.6234441605324138	0.7568863002424407	0.5969901645503032	0.6438209317940563	0.7248709996603294	0.5797302362841369	0.6679117468305329	0.6234186137132681	0.7198467291190861	0.6928851393901955	0.6584402229726785	0.8673457141850907	0.6687096121105001	0.768606605172693	0.5756285435858436	0.6269234636187468	0.7065266895367495	0.6883874722648176	0.6951555358895208	0.6400382980557007	0.8220751783839653	0.7702916958529756	0.8367069781816288	0.8357731346783975	0.7631110566342546	0.7414365819189209	0.4301298508153996	0.633767657702962	0.6797494813125182	0.7613443642291267	0.6169114903041296	0.708769114001177	0.8018383806046542	0.6701859835312326	0.8292081662545402	0.7551279992788233	0.6524560699063843	0.7640718950264764	0.773547769355679	0.7740976035014998	0.7073169263106366	0.7563016131627895	0.7523156047485324	0.6818065319680943	0.6756593937654679	0.7397319894201579	0.5898215592680577	0.810067022298159	0.7429240872578917	0.7969212604962843	0.7504156797753772	0.8047523233679879	0.0	0.8411371401862078	0.630976256065789	0.7427709971556304	0.6720536272294627	0.7809919245454545	0.6587040252378565	0.5807677303454066	0.7398288882037748	0.7147056554943853	0.7772628818046077	0.5613672102415405	0.7343814129674258	0.6016594554814639	0.7360712873278321	0.6499802172536299	0.7855073827382395	0.5924533227665099	0.6299437349495149	0.6820639957541674	0.7346772378463758	0.6556273288910988	0.8361038225214625	0.7449498096093933	0.857480343618847	0.6604385963195759	0.7664764823000905	0.7081501346688793	0.8063960925387639	0.7346156986123873	0.8169408807377878	0.8530465145745104	0.7749988923043944	0.6677662999640197	0.8836684561124128	0.6994565171651483	0.6790508300093964	0.8133625117513498	0.8477361171297632	0.6627746619675771	0.7147535886088724	0.8243381444072297	0.8546455478594903	0.7968751204588818	0.8332144940393151
COPD-062	0.6123459515125469	0.4475557112366445	0.8206453210662152	0.5031559510704581	0.8156518650467159	0.7861405511982844	0.5585295261549698	0.7830766932594091	0.8018902796098776	0.7514544446230759	0.9060300456561453	0.8926119329102095	0.8134386751862979	0.8760005227378329	0.7632137294282932	0.7287781788013973	0.6206340273957869	0.619814983886977	0.6843926607328152	0.836092751983757	0.8033359208251878	0.6680786551256993	0.6646180040433535	0.8729854267074817	0.7670769785483786	0.573974536127451	0.8114913972412946	0.3442018162664347	0.2662760282280341	0.7102234703326622	0.6232813373559047	0.8548427795542247	0.7538528126948479	0.7579260123284277	0.6537178441970721	0.8065839926020975	0.5543303524543611	0.5063455502739237	0.7770429845398946	0.3855678064520401	0.5674361287130298	0.7962327350082828	0.9437546160868788	0.9451219058827711	0.8458529227285657	0.5965639632965104	0.8778500121940108	0.6768470770193792	0.7210098286296043	0.773843278759295	0.4032820200098666	0.7617391981668896	0.9194032522356229	0.8290756759957802	0.711481815850561	0.5889459333183723	0.6622504354785753	0.8411371401862078	0.0	0.8207766333899802	0.6675687347590892	0.917517845219277	0.5100068707873218	0.8379510376620385	0.7253015417750298	0.6683151988012643	0.7433395802622308	0.5072308954978227	0.8083883556920419	0.4872166753553958	0.9066969107054003	0.5504797078685055	0.6270656353867563	0.5913213540304657	0.8511663025139761	0.7434748424306258	0.558316862269294	0.6022022831709214	0.688117242129748	0.5547057523060339	0.5200505451824261	0.8158152895737282	0.871159237912365	0.9469820555494929	0.6730348688048624	0.5345795357169806	0.5346243561428181	0.6768940559101371	0.3870394151066547	0.47908086451360465	0.8425775401496971	0.467425421859055	0.5164976703766875	0.7146710717821123	0.46383084391771817	0.5290985775356182	0.7869496557132474	0.6476923244100484	0.48852581707857085	0.5381901194641859	0.3470282171688731	0.42137635445019056
COPD-063	0.6622374283772262	0.791724502071586	0.5950264350015968	0.8757995255101833	0.8251239372661202	0.7190637533897808	0.6512905142128719	0.6194787652617747	0.569746681451207	0.8116931010632683	0.6116236795644975	0.6081064748844494	0.7363630342860138	0.7846862032130087	0.4110607325757885	0.6801333024371367	0.8706965570809063	0.5298209748241722	0.7672125045719288	0.5860638524946945	0.49578566592906514	0.804756681520004	0.5761393466439753	0.6086832835390935	0.5923142717140389	0.7406885237228231	0.7894174811986747	0.8456851624651938	0.8528500859487137	0.4462155926786071	0.7328814471355937	0.6741591990183948	0.656945571355186	0.5875712576923153	0.6267993751166951	0.5380859507857624	0.643428915407604	0.7469181131045011	0.39720951716621417	0.8382014924613539	0.7654950662885376	0.44844213841266684	0.8592606845581258	0.8596217473892341	0.7336042549942026	0.7114519734437108	0.7961016412239512	0.6998349281823949	0.4957854423746121	0.5268931254730452	0.679110124576439	0.5552051820820867	0.8428601685671293	0.8305259217736947	0.7963355154255038	0.6412851127525075	0.7027733671760749	0.630976256065789	0.8207766333899802	0.0	0.5842032317742081	0.6282407182138818	0.724168917489524	0.40129341606797675	0.5153391719166837	0.7115976911436378	0.4341401914660864	0.7272324956824501	0.6295960721606398	0.7507627842635042	0.7504298876317741	0.7464824924010794	0.5393364945361522	0.7768155194716778	0.6119977606692991	0.6773749219382296	0.6522065875052696	0.7594613847610482	0.4580811932126113	0.7212370911003472	0.646907993023583	0.8366764518713761	0.7827954278072727	0.8619777300526983	0.6599581507139646	0.7451059443915558	0.5735238471296173	0.8482847545605108	0.7695681320756198	0.6195676882593145	0.7437046726070932	0.8962745430194133	0.5936496204526017	0.6100626622462155	0.8339254191001316	0.8372972656371991	0.5684409694014547	0.7695566037292918	0.789982721532556	0.8321777797006155	0.7454501955323927	0.8009618659653276
COPD-064	0.6847609605554373	0.7379602508600478	0.6962959284246665	0.8133203877150563	0.8754616085977567	0.6948570117948261	0.7082262578064655	0.6640781016972025	0.7243894890722842	0.7932589106846962	0.8051827288713319	0.784638008849747	0.7913556486376679	0.7842815013329858	0.499301357090583	0.7817648631134732	0.8723171468449331	0.759184827381823	0.8325413913337744	0.7656473714184256	0.713738771227576	0.807667069058818	0.7145381843046951	0.780397563851077	0.7813161289135601	0.6533920124975545	0.8079862385701009	0.7913541622126073	0.6916231109521519	0.6501802076645651	0.7164913694611028	0.7843507255884922	0.7067062075729448	0.6528155437922396	0.5487359990797105	0.6768093165324278	0.5606489721833966	0.8372711516235833	0.5677234991504335	0.8013310884363339	0.740010812949517	0.7073746188748052	0.8953940391842389	0.8929737206970585	0.7601933649814335	0.7607868395658234	0.8180346202802325	0.7118712046633292	0.5030169584048377	0.6072220566671659	0.7707884193671508	0.6254067866391291	0.8641195838723748	0.8610448469876466	0.7568495515502139	0.6739799736911619	0.6674627220484092	0.7427709971556304	0.6675687347590892	0.5842032317742081	0.0	0.83567836642079	0.715092272976902	0.6163262655019601	0.5439555846167626	0.8223427242168297	0.6103124794800845	0.7443104930652624	0.7926738207745601	0.7296440683842818	0.8265917032353224	0.762706189662046	0.4607792091778574	0.765980756189015	0.7766485758617862	0.7618592926481389	0.6354481725942395	0.7452293261674348	0.521549202504644	0.6681560733123786	0.7408741268093306	0.804784890428047	0.8306714663893693	0.8857916166955851	0.5672205376027788	0.729559703151965	0.6837270861500552	0.8155326962954853	0.5959385089289391	0.6612604956056543	0.7492118735778358	0.893910508080584	0.6018557920529061	0.6246954106129863	0.7817880352680391	0.832294133268344	0.5901388565455695	0.7218411556645746	0.7164828604126067	0.7457370235557322	0.7476765403241715	0.8144081457857201
COPD-065	0.7680731553176562	0.8766030255480833	0.6809189185473822	0.9277469632065474	0.8250890884993848	0.8171533265575079	0.7853676697322608	0.7516920881830039	0.5352994099957993	0.8583102302864009	0.5765750982276955	0.48224472543875896	0.785490836360359	0.6518220409965833	0.774176270924699	0.7137966424740129	0.9039305799313552	0.6125987067077725	0.795749825679472	0.6618902522592544	0.47208045166328144	0.8085114801351161	0.6837357021413983	0.5976614211703247	0.6139443916024316	0.871745349811352	0.8239778692470517	0.8986121372304994	0.8979922579600793	0.798748884634485	0.8358706387239726	0.6224651505413756	0.7871661724986969	0.5849435558972926	0.8317232319218868	0.5598319366582901	0.8011980633643345	0.7801966899735983	0.6275680287793555	0.921258986477296	0.8383102841172768	0.5062647245485751	0.7622901811357669	0.7711857376224727	0.8266940358471808	0.7799681094374168	0.5980600049471302	0.7978560280302969	0.7830533607173279	0.634131335067038	0.7575662091893388	0.6703291682783352	0.5563266098504448	0.8475991695639347	0.8502575958145578	0.7820927645207486	0.8860078374935191	0.6720536272294627	0.917517845219277	0.6282407182138818	0.83567836642079	0.0	0.8256905977540512	0.533954059783133	0.7355461881957157	0.5179446209658058	0.7784732625587685	0.791016230315371	0.6844103241224156	0.8427662893969083	0.6012372644036209	0.8107191019082078	0.7254280571556068	0.868806116174766	0.2689485862210635	0.7314408235185865	0.774363556905885	0.8036765375956715	0.7380676647895448	0.9019752244258418	0.758806554998837	0.9007436132488617	0.8064062721169026	0.7641407430490558	0.7715656500488461	0.8718808358138485	0.7325255845302298	0.716746896645923	0.9058367512556735	0.8372689857000168	0.7792258736672355	0.9313494897721624	0.7432326655142857	0.6515428557742446	0.9016106415559627	0.8724078391503619	0.7785450841311143	0.8445382356943772	0.8940224347394108	0.9207627743523839	0.7897578853365477	0.8272459201388345
COPD-066	0.3399405451135417	0.35882746345668753	0.66912913501141	0.6376851951346283	0.7216366042464017	0.701181876368108	0.3581770684059631	0.764589511213606	0.6892150969411787	0.5938561751020607	0.747044006459175	0.8287201232583984	0.6776402478732951	0.8504707739500639	0.702043853553999	0.5149125882859537	0.5673284486358171	0.544346939418316	0.5992779986729646	0.6325993827806201	0.7365016780735547	0.645051263737081	0.5542705814099935	0.6764125220570713	0.5721395335132872	0.4252177258947077	0.7039673913072048	0.4518881209180033	0.4828952875170062	0.7150069511298005	0.48685515076097097	0.8140772288743279	0.6863677130036084	0.643816382433177	0.5414494898263613	0.7349751436941614	0.45623965970254754	0.4757708606460654	0.661720569742641	0.5621333345398523	0.3487853969918387	0.7445872682241822	0.9348730588232561	0.9340302274383432	0.7307411887029326	0.3097838702938999	0.8647241007522517	0.5251758070662926	0.6727320489519066	0.700337258600614	0.4689950497350202	0.6998294284650898	0.923075584000115	0.7179424082835432	0.5063794827007929	0.45209032403894217	0.4897041162316684	0.7809919245454545	0.5100068707873218	0.724168917489524	0.715092272976902	0.8256905977540512	0.0	0.741456340016332	0.5897896918026675	0.5254829248869892	0.6722778644188377	0.3249364454682113	0.6579170255346465	0.3989260481699049	0.8728856579787927	0.3677899386628365	0.6024736244496439	0.3805857317965308	0.7821537973594579	0.5163882662265561	0.4531468656610887	0.5005392059778829	0.5958356472739906	0.48497584311092384	0.3073549711584006	0.7265553744829358	0.7948047708908684	0.9353739398563854	0.5202232141068636	0.3662881291015494	0.4647663218960107	0.6625328126820444	0.5597844266218248	0.459230931211858	0.8529666100011276	0.6274109804645159	0.4696949997339959	0.5569583877697105	0.48740050677058266	0.595698889925477	0.6658301849898648	0.49126134256601733	0.4908864451374055	0.454217386115883	0.41721235471214224	0.45175800290656354
COPD-067	0.6895845356848994	0.8090064951552874	0.5447994578271366	0.8421997177716223	0.8603471573696944	0.7162025629008146	0.6684328481749268	0.6388745311164523	0.521597274546917	0.8182304911162835	0.6515324938871205	0.5749705931404936	0.7805207488950664	0.7527777779173284	0.5845303373156328	0.6889108993430905	0.8849148159586897	0.5573338588399057	0.7658645198263059	0.6240894757295836	0.36764565040626707	0.8210893941086026	0.6009509445632517	0.6488787542831601	0.6380339314864122	0.74684667846542	0.7933508800383734	0.8532517540284094	0.8640389158590404	0.6192824558893727	0.738842143758354	0.6217696656832957	0.6935769230569019	0.6115641321709827	0.6326591354732144	0.4950955023064699	0.666194224747347	0.7808433296623161	0.37868512372403595	0.8304435090349123	0.7658635445665867	0.4189655159243866	0.8486463146717375	0.8482207698149332	0.7696815697325909	0.7206813586172175	0.754052637029414	0.7282160562920559	0.5607339266087397	0.467818533372575	0.6673090184577299	0.5552444562469602	0.8030997840062432	0.8697181341856856	0.8099827950791241	0.6546011202141271	0.7496826708640277	0.6587040252378565	0.8379510376620385	0.40129341606797675	0.6163262655019601	0.533954059783133	0.741456340016332	0.0	0.5389002936092225	0.6917412712398487	0.5763261470765598	0.7546345793701564	0.6691775067831955	0.765861944752056	0.7006728600255813	0.7478116185561534	0.5409979627326511	0.770164979777997	0.4636933464174294	0.7077801459715647	0.644954000201936	0.6871861886243316	0.5394542082447953	0.7571273553463509	0.6628437113432495	0.8816079197301797	0.8392875305064806	0.8448929630174462	0.7215213529120074	0.7773865148318196	0.5732043631161341	0.8452772270429875	0.7794137444817175	0.6628973065702447	0.7154124568186938	0.9208965929575917	0.6379492759234782	0.6263724554647313	0.8426509531641312	0.8477277052026219	0.5704333157326569	0.7861753022817848	0.8079107684176478	0.8393849151439058	0.7767796240671139	0.8255680952354366
COPD-068	0.5105062517483973	0.6652654644871645	0.504558174142719	0.7793224041808616	0.7539419521651793	0.5632075213234732	0.5568708646808753	0.5833965855678219	0.5924178732614248	0.6866832170595736	0.6439380631274025	0.7137432341868056	0.6347771074678755	0.7614458970051542	0.4914940194039073	0.5698723829812894	0.8239270331813013	0.6183013861798755	0.7755803297324652	0.5022830740680267	0.6202680279836406	0.7147877014781532	0.5540437201097252	0.6904713531406631	0.5169649915187646	0.5891270766554069	0.7409265965403016	0.7158466820586399	0.6972983433572402	0.6651909864544865	0.6112365238439703	0.6131425238095418	0.5223599802056158	0.5408481755693182	0.5441268752828684	0.5966930297719036	0.4282929205903731	0.7333549052742778	0.4564832816238301	0.738942227574406	0.5386529086918798	0.6460526157418676	0.8626772065188001	0.8438373593849368	0.7022162022113444	0.5394304234143905	0.8080376233689424	0.589688467214217	0.44285697680826686	0.4407675289087319	0.6591642786814895	0.5021115813702387	0.8701680424315736	0.7556189420473209	0.67377445222731	0.5463588419666076	0.5897697575438544	0.5807677303454066	0.7253015417750298	0.5153391719166837	0.5439555846167626	0.7355461881957157	0.5897896918026675	0.5389002936092225	0.0	0.6946198279916895	0.5851878920017349	0.6198973258976385	0.5480499472606886	0.5612261241138331	0.7587124501379106	0.5830515920876114	0.4745029218966104	0.6719551891724224	0.6602314761388641	0.5483361406104184	0.47914691803479953	0.6625060464624323	0.4123127879641407	0.6903218590403812	0.5582786070874693	0.780000624751897	0.6914067652254708	0.8640174253045836	0.5296966425190625	0.6275429239239548	0.5558590703012505	0.7760952981670055	0.6729867924809606	0.5635852332385803	0.7004079266760509	0.8623315509016211	0.4916353972980345	0.5260490826813099	0.727598009682735	0.7539148131863114	0.4826087003230175	0.5915094479040364	0.692916979610551	0.7050892729821234	0.6445388480682238	0.7112378563462779
